mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05499787330627441,0.018502480016080243,0.003220367431640625,0.0017637507996415228,,1,10,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.8461538461538461,0.8461538461538461,0.795774647887324,0.8098591549295775,0.8098591549295775,0.8215601300108343,0.0207288131425431,91
0.08684577941894531,0.005930821691888034,0.0044438838958740234,0.0014577212812558425,,1,10,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8321678321678322,0.8531468531468531,0.8028169014084507,0.8169014084507042,0.8028169014084507,0.8215699793164581,0.01915497252379244,87
0.2010751724243164,0.010431883733653712,0.006899213790893555,0.0008180023051855742,,1,10,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8391608391608392,0.8461538461538461,0.8028169014084507,0.8098591549295775,0.8098591549295775,0.8215699793164581,0.01754861593065159,87
0.05641045570373535,0.007764941001395094,0.0044094562530517575,0.002958288992844894,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.8181818181818182,0.8391608391608392,0.7816901408450704,0.8028169014084507,0.8309859154929577,0.8145671230178273,0.02052538577396419,104
0.10015339851379394,0.002818791796963119,0.004536962509155274,0.0013422807841614187,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8181818181818182,0.8461538461538461,0.7887323943661971,0.8028169014084507,0.8169014084507042,0.8145572737122032,0.019087883148274684,105
0.19512467384338378,0.007863667869109197,0.009700393676757813,0.003258266221256645,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8251748251748252,0.8461538461538461,0.8028169014084507,0.8098591549295775,0.8169014084507042,0.8201812272234807,0.014955501684898346,98
0.05593729019165039,0.005147003173247123,0.0034075260162353517,0.0021477973256672166,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.8391608391608392,0.8461538461538461,0.7887323943661971,0.8169014084507042,0.823943661971831,0.8229784300206836,0.020048057763556597,78
0.11073160171508789,0.019532008894993166,0.006008720397949219,0.003592890086781865,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8321678321678322,0.8321678321678322,0.795774647887324,0.8098591549295775,0.8380281690140845,0.8215995272333301,0.016112350196070623,85
0.19398121833801268,0.00948960121851,0.009407854080200196,0.0023659124655165207,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8391608391608392,0.8321678321678322,0.795774647887324,0.8098591549295775,0.8169014084507042,0.8187727765192554,0.015536854269564613,103
0.0499272346496582,0.005449520502143052,0.004185819625854492,0.0017660220944554965,,2,10,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.8391608391608392,0.8531468531468531,0.8028169014084507,0.8098591549295775,0.8169014084507042,0.8243770314192849,0.018856067968683915,70
0.09639372825622558,0.012222423234068264,0.00536189079284668,0.0034146008472215727,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8391608391608392,0.8531468531468531,0.8028169014084507,0.795774647887324,0.823943661971831,0.8229685807150595,0.021538190757422405,79
0.1876368045806885,0.01895235484795015,0.009036827087402343,0.0025564729774870012,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8391608391608392,0.8531468531468531,0.8028169014084507,0.8028169014084507,0.823943661971831,0.8243770314192849,0.019880290917496286,70
0.04889283180236816,0.007216222223282221,0.00432896614074707,0.0020221166919602044,,4,2,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.8461538461538461,0.8601398601398601,0.8028169014084507,0.8169014084507042,0.8028169014084507,0.8257657835122624,0.023362918341416038,65
0.1058194637298584,0.023661380835731802,0.004021072387695312,0.000831081117721089,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8391608391608392,0.8461538461538461,0.795774647887324,0.8098591549295775,0.8098591549295775,0.820161528612233,0.0192019380844305,99
0.20181374549865722,0.006827129434106448,0.010367012023925782,0.0033681601168417258,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8391608391608392,0.8461538461538461,0.795774647887324,0.8169014084507042,0.8098591549295775,0.8215699793164581,0.018644800583706347,87
0.05317230224609375,0.005297845763833552,0.004593515396118164,0.0028013605339099724,,4,5,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.8461538461538461,0.8601398601398601,0.8028169014084507,0.8169014084507042,0.8028169014084507,0.8257657835122624,0.023362918341416038,65
0.09063282012939453,0.008602402844100255,0.005419445037841797,0.0036192955328286838,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8391608391608392,0.8461538461538461,0.795774647887324,0.8098591549295775,0.8098591549295775,0.820161528612233,0.0192019380844305,99
0.19157180786132813,0.013281675030846173,0.007171630859375,0.001247322119070756,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8391608391608392,0.8461538461538461,0.795774647887324,0.8169014084507042,0.8098591549295775,0.8215699793164581,0.018644800583706347,87
0.05074143409729004,0.00795154841240279,0.0027387142181396484,0.0009288833371311281,,4,10,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.8461538461538461,0.8531468531468531,0.8028169014084507,0.8169014084507042,0.8380281690140845,0.8314094356347876,0.018770916117509782,11
0.09801630973815918,0.009210030302583784,0.004029560089111328,0.0008729921409275117,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8461538461538461,0.8531468531468531,0.795774647887324,0.8098591549295775,0.8309859154929577,0.8271840835221116,0.021610539210573033,41
0.16080737113952637,0.011575846166116484,0.006171321868896485,0.00012431763837327163,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8391608391608392,0.8531468531468531,0.795774647887324,0.8169014084507042,0.8169014084507042,0.8243770314192849,0.019880290917496282,70
